EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT
5553,3505010303730019,6/2/2002,Dairy,Dairy Person,STORES
5554,8208020303730018,6/2/2002,Customer Service,Cashier,STORES
5555,8271015103730006,6/6/2002,Dairy,Dairy Person,STORES
5556,6202011203730015,6/7/2002,Dairy,Dairy Person,STORES
5557,1409065203730015,6/7/2002,Bakery,Baker,STORES
5558,1807045303730019,6/7/2002,Customer Service,Cashier,STORES
5559,7308031903730008,6/10/2002,Dairy,Dairy Person,STORES
5560,3312062103730003,6/11/2002,Bakery,Baker,STORES
5561,6203046003730011,6/11/2002,Dairy,Dairy Person,STORES
5562,1904022303730005,6/12/2002,Customer Service,Cashier,STORES
5563,1271172303730012,6/12/2002,Customer Service,Cashier,STORES
5564,1704122303730003,6/12/2002,Customer Service,Cashier,STORES
5565,6104166303730006,6/12/2002,Customer Service,Cashier,STORES
5566,6203066903730001,6/16/2002,Bakery,Baker,STORES
5567,1111146903730004,6/16/2002,Bakery,Baker,STORES
5568,1108093003730011,6/16/2002,Bakery,Baker,STORES
5571,3215094704730016,6/20/2002,Customer Service,Cashier,STORES
5572,7310110604730013,6/20/2002,Customer Service,Cashier,STORES
5573,9123264904730006,6/21/2002,Processed Foods,Shelf Stocker,STORES
5574,1703111204730005,6/23/2002,Processed Foods,Shelf Stocker,STORES
5575,9106035604730003,6/25/2002,Bakery,Baker,STORES
5576,7326055604730002,6/25/2002,Dairy,Dairy Person,STORES
5577,6503175804730019,6/26/2002,Produce,Produce Clerk,STORES
5579,3503112404730013,6/29/2002,Produce,Produce Clerk,STORES
5580,1206022504730004,6/30/2002,Bakery,Baker,STORES
5581,7406123004730006,7/2/2002,Customer Service,Cashier,STORES
5582,1108174205730018,7/4/2002,Customer Service,Cashier,STORES
5586,5305015205730007,7/9/2002,Processed Foods,Shelf Stocker,STORES
5587,9116041405730019,7/10/2002,Dairy,Dairy Person,STORES
5588,6211011405730016,7/10/2002,Dairy,Dairy Person,STORES
5589,9125156005730006,7/13/2002,Bakery,Baker,STORES
5590,3471081905730006,7/13/2002,Dairy,Dairy Person,STORES
5592,3602256805730008,7/17/2002,Dairy,Dairy Person,STORES
5593,1703116905730015,7/18/2002,Customer Service,Cashier,STORES
5594,2105033105730013,7/19/2002,Processed Foods,Shelf Stocker,STORES
5595,7413054506730003,7/22/2002,Bakery,Baker,STORES
5596,9201535006730010,7/24/2002,Produce,Produce Clerk,STORES
5597,7405150906730005,7/24/2002,Dairy,Dairy Person,STORES
5598,1702075506730014,7/27/2002,Customer Service,Cashier,STORES
5599,3209346006730012,7/29/2002,Bakery,Baker,STORES
5600,1203216106730014,7/30/2002,Produce,Produce Clerk,STORES
5601,3520166306730016,7/31/2002,Dairy,Dairy Person,STORES
5602,1302082406730007,8/1/2002,Bakery,Baker,STORES
5603,3508051007730011,8/9/2002,Dairy,Dairy Person,STORES
5605,7310115107730014,8/10/2002,Customer Service,Cashier,STORES
5606,6502085207730013,8/10/2002,Customer Service,Cashier,STORES
5607,1971015207730001,8/10/2002,Customer Service,Cashier,STORES
5608,1219015407730010,8/11/2002,Dairy,Dairy Person,STORES
5609,1222015407730017,8/11/2002,Customer Service,Cashier,STORES
5610,1603031807730002,8/13/2002,Dairy,Dairy Person,STORES
5611,3218101707730007,8/13/2002,Dairy,Dairy Person,STORES
5612,3315026107730018,8/15/2002,Produce,Produce Clerk,STORES
5613,3327142807730012,8/18/2002,Dairy,Dairy Person,STORES
5614,9125083007730012,8/20/2002,Dairy,Dairy Person,STORES
5615,5301303107730010,8/20/2002,Dairy,Dairy Person,STORES
5616,9201443107730008,8/20/2002,Customer Service,Cashier,STORES
5617,5204144108730018,8/21/2002,Customer Service,Cashier,STORES
5618,7308114408730017,8/22/2002,Bakery,Baker,STORES
5619,8204060308730007,8/22/2002,Customer Service,Cashier,STORES
5620,1214110608730006,8/23/2002,Produce,Produce Clerk,STORES
5621,3671084708730019,8/24/2002,Dairy,Dairy Person,STORES
5622,6213035008730012,8/25/2002,Dairy,Dairy Person,STORES
5623,3217035008730010,8/25/2002,Dairy,Dairy Person,STORES
5624,3201385308730008,8/27/2002,Dairy,Dairy Person,STORES
5625,7208101608730005,8/29/2002,Customer Service,Cashier,STORES
5626,1211152108730001,8/31/2002,Produce,Produce Clerk,STORES
5627,9115012608730007,9/3/2002,Bakery,Baker,STORES
5629,1115045109730016,9/11/2002,Dairy,Dairy Person,STORES
5631,7403175009730008,9/11/2002,Customer Service,Cashier,STORES
5632,7309091109730002,9/11/2002,Bakery,Baker,STORES
5633,7301015109730012,9/11/2002,Customer Service,Cashier,STORES
5634,3529241309730010,9/12/2002,Bakery,Baker,STORES
5635,9126026009730011,9/16/2002,Produce,Produce Clerk,STORES
5636,1111142309730011,9/18/2002,Dairy,Dairy Person,STORES
5637,6106016509730005,9/19/2002,Bakery,Baker,STORES
5638,3173042809730001,9/20/2002,Customer Service,Cashier,STORES
5639,3577011310730008,9/28/2002,Dairy,Dairy Person,STORES
5640,7102141610730004,9/30/2002,Processed Foods,Shelf Stocker,STORES
5641,7471045910730019,10/1/2002,Produce,Produce Clerk,STORES
5642,1501196210730003,10/3/2002,Dairy,Dairy Person,STORES
5643,3327036310730006,10/3/2002,Dairy,Dairy Person,STORES
5644,1701012210730015,10/3/2002,Dairy,Dairy Person,STORES
5645,3309186410730014,10/4/2002,Bakery,Baker,STORES
5646,7402320511730004,10/10/2002,Customer Service,Cashier,STORES
5647,9205041311730006,10/15/2002,Dairy,Dairy Person,STORES
5648,3171015311730012,10/15/2002,Produce,Produce Clerk,STORES
5649,1871105711730008,10/17/2002,Bakery,Baker,STORES
5650,9209221811730009,10/17/2002,Dairy,Dairy Person,STORES
5651,3304022211730008,10/19/2002,Dairy,Dairy Person,STORES
5655,7403284812730010,10/28/2002,Bakery,Baker,STORES
5656,3276055912730005,11/3/2002,Dairy,Dairy Person,STORES
5657,3301182312730009,11/5/2002,Produce,Produce Clerk,STORES
5658,1204056512730005,11/6/2002,Dairy,Dairy Person,STORES
5659,7101332612730019,11/6/2002,Bakery,Baker,STORES
5660,1101116812730015,11/7/2002,Bakery,Baker,STORES
5661,1204276912730005,11/8/2002,Bakery,Baker,STORES
5662,8202107012730004,11/8/2002,Customer Service,Cashier,STORES
5663,7406177012730008,11/8/2002,Bakery,Baker,STORES
5664,3672030401740017,11/11/2002,Dairy,Dairy Person,STORES
5665,5205014601740018,11/12/2002,Customer Service,Cashier,STORES
5666,3214071001740003,11/14/2002,Customer Service,Cashier,STORES
5667,5307175301740015,11/16/2002,Dairy,Dairy Person,STORES
5668,1903011601740007,11/17/2002,Dairy,Dairy Person,STORES
5669,1109036801740016,11/24/2002,Dairy,Dairy Person,STORES
5670,7406074802740006,11/29/2002,Customer Service,Cashier,STORES
5671,3305010902740001,11/30/2002,Dairy,Dairy Person,STORES
5672,8204260902740002,11/30/2002,Dairy,Dairy Person,STORES
5673,6407135102740019,12/1/2002,Dairy,Dairy Person,STORES
5675,5305012002740018,12/6/2002,Dairy,Dairy Person,STORES
5676,9115076002740015,12/6/2002,Customer Service,Cashier,STORES
5677,1812042102740016,12/6/2002,Bakery,Baker,STORES
5678,7208222002740003,12/6/2002,Bakery,Baker,STORES
5679,1108046202740014,12/7/2002,Dairy,Dairy Person,STORES
5680,9112270103740013,12/11/2002,Produce,Produce Clerk,STORES
5681,3201284803740015,12/14/2002,Produce,Produce Clerk,STORES
5682,6201054703740017,12/14/2002,Bakery,Baker,STORES
5683,5301244903740015,12/15/2002,Dairy,Dairy Person,STORES
5684,7108015403740017,12/17/2002,Produce,Produce Clerk,STORES
5685,3403115603740014,12/18/2002,Customer Service,Cashier,STORES
5686,7308185703740002,12/19/2002,Produce,Produce Clerk,STORES
5687,1807025803740006,12/20/2002,Bakery,Baker,STORES
5689,7606052003740008,12/21/2002,Dairy,Dairy Person,STORES
5690,3601316303740018,12/22/2002,Customer Service,Cashier,STORES
5691,1603252203740017,12/22/2002,Bakery,Baker,STORES
5692,9113012503740007,12/23/2002,Produce,Produce Clerk,STORES
5693,6106132603740018,12/24/2002,Dairy,Dairy Person,STORES
5694,5318114704740011,12/30/2002,Customer Service,Cashier,STORES
5695,3206320604740008,12/30/2002,Customer Service,Cashier,STORES
5697,3217120904740013,12/31/2002,Processed Foods,Shelf Stocker,STORES
5698,3316111104740011,1/1/2003,Produce,Produce Clerk,STORES
5699,7505011304740004,1/2/2003,Processed Foods,Shelf Stocker,STORES
5700,9106195404740017,1/3/2003,Dairy,Dairy Person,STORES
5701,7501225704740002,1/4/2003,Dairy,Dairy Person,STORES
5702,7414021604740006,1/4/2003,Bakery,Baker,STORES
5703,3371031804740019,1/5/2003,Dairy,Dairy Person,STORES
5704,3521022604740011,1/9/2003,Processed Foods,Shelf Stocker,STORES
5705,1904062704740009,1/10/2003,Customer Service,Cashier,STORES
5706,6307037004740015,1/11/2003,Dairy,Dairy Person,STORES
5707,7408093004740009,1/11/2003,Dairy,Dairy Person,STORES
5708,7303024305740009,1/13/2003,Dairy,Dairy Person,STORES
5710,1171010605740012,1/14/2003,Bakery,Baker,STORES
5711,3324040905740016,1/16/2003,Bakery,Baker,STORES
5712,3505175005740014,1/17/2003,Dairy,Dairy Person,STORES
5713,3526025005740003,1/17/2003,Produce,Produce Clerk,STORES
5714,6307071605740001,1/20/2003,Bakery,Baker,STORES
5715,1111151905740018,1/21/2003,Dairy,Dairy Person,STORES
5717,1101092005740019,1/22/2003,Meats,Meat Cutter,STORES
5718,7307066405740012,1/24/2003,Dairy,Dairy Person,STORES
5719,1507055206740007,2/3/2003,Produce,Produce Clerk,STORES
5720,1805125206740006,2/3/2003,Bakery,Baker,STORES
5721,7472085606740003,2/5/2003,Dairy,Dairy Person,STORES
5722,1206131606740012,2/5/2003,Meats,Meat Cutter,STORES
5723,1903032406740016,2/9/2003,Meats,Meat Cutter,STORES
5725,3203112506740007,2/10/2003,Dairy,Dairy Person,STORES
5726,7501146706740013,2/11/2003,Bakery,Baker,STORES
5727,6411012906740011,2/12/2003,Dairy,Dairy Person,STORES
5728,1608024507740010,2/15/2003,Dairy,Dairy Person,STORES
5729,1904050907740018,2/17/2003,Dairy,Dairy Person,STORES
5730,7317101007740018,2/18/2003,Dairy,Dairy Person,STORES
5731,6107011207740014,2/19/2003,Bakery,Baker,STORES
5732,1807075407740012,2/20/2003,Meats,Meat Cutter,STORES
5733,3321135707740006,2/21/2003,Produce,Produce Clerk,STORES
5734,9124306007740010,2/23/2003,Meats,Meat Cutter,STORES
5735,3309102807740008,2/27/2003,Dairy,Dairy Person,STORES
5736,1602243007740019,2/28/2003,Produce,Produce Clerk,STORES
5737,3317110108740012,3/1/2003,Dairy,Dairy Person,STORES
5738,3314124208740018,3/2/2003,Meats,Meat Cutter,STORES
5739,1871070808740017,3/5/2003,Dairy,Dairy Person,STORES
5740,8105130808740002,3/5/2003,Dairy,Dairy Person,STORES
5741,1604085108740017,3/7/2003,Bakery,Baker,STORES
5743,5319071308740009,3/8/2003,Meats,Meat Cutter,STORES
5744,1407185508740009,3/9/2003,Dairy,Dairy Person,STORES
5746,6103112208740019,3/12/2003,Dairy,Dairy Person,STORES
5747,9126102208740001,3/12/2003,Dairy,Dairy Person,STORES
5748,3602036608740015,3/15/2003,Meats,Meat Cutter,STORES
5749,3204250309740011,3/19/2003,Meats,Meat Cutter,STORES
5750,3515160909740010,3/22/2003,Dairy,Dairy Person,STORES
5751,5202051109740019,3/23/2003,Dairy,Dairy Person,STORES
5752,1102021409740014,3/25/2003,Dairy,Dairy Person,STORES
5753,6210085409740017,3/25/2003,Meats,Meat Cutter,STORES
5754,3510111609740017,3/26/2003,Bakery,Baker,STORES
5755,6202041609740005,3/26/2003,Meats,Meat Cutter,STORES
5756,9271046109740010,3/28/2003,Dairy,Dairy Person,STORES
5757,3316156409740011,3/30/2003,Bakery,Baker,STORES
5758,9209126409740017,3/30/2003,Bakery,Baker,STORES
5760,3305163009740013,4/2/2003,Dairy,Dairy Person,STORES
5761,3323134210740016,4/3/2003,Dairy,Dairy Person,STORES
5762,6106234410740007,4/4/2003,Produce,Produce Clerk,STORES
5763,1277041010740017,4/7/2003,Dairy,Dairy Person,STORES
5764,1218041110740015,4/8/2003,Produce,Produce Clerk,STORES
5765,7504061510740015,4/10/2003,Meats,Meat Cutter,STORES
5766,1608135610740008,4/10/2003,Produce,Produce Clerk,STORES
5767,3374031710740006,4/11/2003,Dairy,Dairy Person,STORES
5768,3312231910740009,4/12/2003,Meats,Meat Cutter,STORES
5769,7402212010740015,4/13/2003,Meats,Meat Cutter,STORES
5770,7326026310740010,4/14/2003,Produce,Produce Clerk,STORES
5771,1275046610740010,4/16/2003,Meats,Meat Cutter,STORES
5772,2104126910740019,4/17/2003,Dairy,Dairy Person,STORES
5773,9210057110740003,4/18/2003,Meats,Meat Cutter,STORES
5774,9124153110740004,4/18/2003,Meats,Meat Cutter,STORES
5776,1871180811740018,4/23/2003,Dairy,Dairy Person,STORES
5777,3316081111740014,4/24/2003,Dairy,Dairy Person,STORES
5778,6402121511740012,4/26/2003,Meats,Meat Cutter,STORES
5779,3306092111740002,4/29/2003,Bakery,Baker,STORES
5780,3321012511740014,5/2/2003,Dairy,Dairy Person,STORES
5781,3204402611740016,5/2/2003,Meats,Meat Cutter,STORES
5782,7409034312740018,5/6/2003,Dairy,Dairy Person,STORES
5784,3174104712740018,5/8/2003,Meats,Meat Cutter,STORES
5785,6501040912740005,5/9/2003,Dairy,Dairy Person,STORES
5787,5304120201750006,5/22/2003,Meats,Meat Cutter,STORES
5788,9205185201750010,5/27/2003,Dairy,Dairy Person,STORES
5789,5108065301750003,5/27/2003,Dairy,Dairy Person,STORES
5790,1301045301750003,5/27/2003,Dairy,Dairy Person,STORES
5791,6304021401750003,5/28/2003,Dairy,Dairy Person,STORES
5792,3205312001750006,5/31/2003,Meats,Meat Cutter,STORES
5793,5205022201750007,6/1/2003,Bakery,Baker,STORES
5794,7315036701750008,6/4/2003,Produce,Produce Clerk,STORES
5795,3302133001750005,6/5/2003,Dairy,Dairy Person,STORES
5796,7313144202750016,6/7/2003,Dairy,Dairy Person,STORES
5797,9105070302750006,6/8/2003,Dairy,Dairy Person,STORES
5798,1103150402750007,6/8/2003,Dairy,Dairy Person,STORES
5799,8107050302750005,6/8/2003,Dairy,Dairy Person,STORES
5800,1275010602750011,6/9/2003,Dairy,Dairy Person,STORES
5801,1806170602750013,6/9/2003,Dairy,Dairy Person,STORES
5802,1306074502750018,6/9/2003,Dairy,Dairy Person,STORES
5803,5272055202750011,6/12/2003,Produce,Produce Clerk,STORES
5804,1209095302750019,6/13/2003,Produce,Produce Clerk,STORES
5805,6212021302750009,6/13/2003,Dairy,Dairy Person,STORES
5806,3313121802750019,6/15/2003,Dairy,Dairy Person,STORES
5807,3602146002750018,6/17/2003,Meats,Meat Cutter,STORES
5808,7601012602750016,6/20/2003,Dairy,Dairy Person,STORES
5809,7205080303750019,6/22/2003,Meats,Meat Cutter,STORES
5810,7501174303750018,6/22/2003,Dairy,Dairy Person,STORES
5811,1205134403750016,6/23/2003,Dairy,Dairy Person,STORES
5812,3578131003750001,6/26/2003,Bakery,Baker,STORES
5813,5205085403750015,6/28/2003,Dairy,Dairy Person,STORES
5814,6303101503750012,6/29/2003,Produce,Produce Clerk,STORES
5815,3202186103750018,7/2/2003,Produce,Produce Clerk,STORES
5816,3501092303750002,7/3/2003,Dairy,Dairy Person,STORES
5817,1220127003750001,7/7/2003,Dairy,Dairy Person,STORES
5818,6504054404750019,7/9/2003,Meats,Meat Cutter,STORES
5819,7308060704750004,7/11/2003,Dairy,Dairy Person,STORES
5820,3309101104750018,7/13/2003,Produce,Produce Clerk,STORES
5821,1111071504750008,7/15/2003,Meats,Meat Cutter,STORES
5822,7302026004750013,7/18/2003,Dairy,Dairy Person,STORES
5823,1116116104750008,7/18/2003,Dairy,Dairy Person,STORES
5824,3601262004750003,7/18/2003,Meats,Meat Cutter,STORES
5825,3320142704750015,7/21/2003,Dairy,Dairy Person,STORES
5826,9125033004750012,7/23/2003,Dairy,Dairy Person,STORES
5827,9113157004750016,7/23/2003,Meats,Meat Cutter,STORES
5828,6103040205750013,7/24/2003,Dairy,Dairy Person,STORES
5829,1502085105750002,7/29/2003,Produce,Produce Clerk,STORES
5830,5302171205750006,7/29/2003,Dairy,Dairy Person,STORES
5831,8103032505750019,8/5/2003,Dairy,Dairy Person,STORES
5832,1217072405750016,8/5/2003,Produce,Produce Clerk,STORES
5833,1271082805750011,8/7/2003,Produce,Produce Clerk,STORES
5834,7172027005750009,8/8/2003,Dairy,Dairy Person,STORES
5835,1112010106750010,8/9/2003,Dairy,Dairy Person,STORES
5838,6101084906750012,8/13/2003,Meats,Meat Cutter,STORES
5839,7315105806750001,8/18/2003,Meats,Meat Cutter,STORES
5840,1605092206750012,8/20/2003,Dairy,Dairy Person,STORES
5841,1304046706750012,8/23/2003,Dairy,Dairy Person,STORES
5842,9108025307750017,8/31/2003,Produce,Produce Clerk,STORES
5844,7309091907750013,9/3/2003,Meats,Meat Cutter,STORES
5845,7209012307750002,9/5/2003,Dairy,Dairy Person,STORES
5846,3322172307750005,9/5/2003,Dairy,Dairy Person,STORES
5847,1702176507750005,9/6/2003,Bakery,Baker,STORES
5848,3511016707750008,9/7/2003,Meats,Meat Cutter,STORES
5849,3326177007750004,9/9/2003,Dairy,Dairy Person,STORES
5850,1606041108750010,9/15/2003,Bakery,Baker,STORES
5851,1808121308750010,9/16/2003,Bakery,Baker,STORES
5852,7415031208750018,9/16/2003,Processed Foods,Shelf Stocker,STORES
5853,3309191408750009,9/17/2003,Meats,Meat Cutter,STORES
5854,8272065408750016,9/17/2003,Meats,Meat Cutter,STORES
5855,1271031808750004,9/19/2003,Dairy,Dairy Person,STORES
5856,6309036208750005,9/21/2003,Meats,Meat Cutter,STORES
5858,3276082308750015,9/22/2003,Dairy,Dairy Person,STORES
5859,6402081809750013,10/5/2003,Dairy,Dairy Person,STORES
5860,1207285909750018,10/6/2003,Produce,Produce Clerk,STORES
5861,6501052009750009,10/7/2003,Meats,Meat Cutter,STORES
5862,1208272109750013,10/7/2003,Dairy,Dairy Person,STORES
5863,9113142209750006,10/8/2003,Meats,Meat Cutter,STORES
5864,8103066609750019,10/10/2003,Processed Foods,Shelf Stocker,STORES
5865,2103083009750008,10/12/2003,Processed Foods,Shelf Stocker,STORES
5866,1107120110750014,10/12/2003,Dairy,Dairy Person,STORES
5867,9201130310750011,10/13/2003,Dairy,Dairy Person,STORES
5868,7322140610750001,10/15/2003,Dairy,Dairy Person,STORES
5869,7405225010750010,10/17/2003,Dairy,Dairy Person,STORES
5870,7308105410750013,10/19/2003,Bakery,Baker,STORES
5871,7212011410750003,10/19/2003,Dairy,Dairy Person,STORES
5873,5204091810750004,10/21/2003,Dairy,Dairy Person,STORES
5875,5308162410750010,10/24/2003,Meats,Meat Cutter,STORES
5876,1306100911750008,11/2/2003,Meats,Meat Cutter,STORES
5877,1813044911750008,11/2/2003,Produce,Produce Clerk,STORES
5878,5305141111750001,11/3/2003,Produce,Produce Clerk,STORES
5879,7172051211750009,11/3/2003,Produce,Produce Clerk,STORES
5880,1307091611750010,11/6/2003,Dairy,Dairy Person,STORES
5881,8172051911750008,11/7/2003,Meats,Meat Cutter,STORES
5883,3519084212750016,11/14/2003,Meats,Meat Cutter,STORES
5884,7316070112750007,11/14/2003,Bakery,Baker,STORES
5885,7110040412750009,11/15/2003,Customer Service,Cashier,STORES
5886,1706014712750012,11/17/2003,Bakery,Baker,STORES
5887,7174031012750003,11/18/2003,Bakery,Baker,STORES
5888,1171061212750008,11/19/2003,Bakery,Baker,STORES
5889,3203241612750010,11/21/2003,Dairy,Dairy Person,STORES
5890,3324075612750007,11/21/2003,Dairy,Dairy Person,STORES
5891,5307145912750008,11/23/2003,Meats,Meat Cutter,STORES
5893,6472032212750006,11/25/2003,Meats,Meat Cutter,STORES
5894,7208092412750005,11/26/2003,Bakery,Baker,STORES
5895,7324046612750009,11/27/2003,Dairy,Dairy Person,STORES
5896,1604273112750018,11/29/2003,Produce,Produce Clerk,STORES
5897,1801137012750005,11/29/2003,Processed Foods,Shelf Stocker,STORES
5898,1604070101760005,11/30/2003,Produce,Produce Clerk,STORES
5899,5304184401760019,12/1/2003,Bakery,Baker,STORES
5900,1214104601760012,12/3/2003,Dairy,Dairy Person,STORES
5901,9113315001760011,12/5/2003,Produce,Produce Clerk,STORES
5902,6105201201760006,12/6/2003,Dairy,Dairy Person,STORES
5903,7505065501760013,12/7/2003,Dairy,Dairy Person,STORES
5904,1904031601760009,12/8/2003,Dairy,Dairy Person,STORES
5905,3211081901760009,12/9/2003,Dairy,Dairy Person,STORES
5906,3578156701760013,12/14/2003,Dairy,Dairy Person,STORES
5907,3312143001760014,12/15/2003,Bakery,Baker,STORES
5908,1118056901760011,12/15/2003,Produce,Produce Clerk,STORES
5909,7309144402760018,12/18/2003,Produce,Produce Clerk,STORES
5910,3315110502760005,12/18/2003,Dairy,Dairy Person,STORES
5911,7208194402760001,12/18/2003,Dairy,Dairy Person,STORES
5912,3203320702760013,12/19/2003,Dairy,Dairy Person,STORES
5913,3508101602760010,12/24/2003,Produce,Produce Clerk,STORES
5914,1609026102760007,12/27/2003,Produce,Produce Clerk,STORES
5915,9125222302760015,12/28/2003,Bakery,Baker,STORES
5916,2102116602760014,12/29/2003,Dairy,Dairy Person,STORES
5917,1211096802760019,12/31/2003,Produce,Produce Clerk,STORES
5918,7602032902760009,12/31/2003,Processed Foods,Shelf Stocker,STORES
5919,5306174203760016,1/1/2004,Produce,Produce Clerk,STORES
5921,6306024603760008,1/3/2004,Dairy,Dairy Person,STORES
5922,3471141103760008,1/5/2004,Produce,Produce Clerk,STORES
5923,1813081703760016,1/9/2004,Dairy,Dairy Person,STORES
5924,5310141703760017,1/9/2004,Processed Foods,Shelf Stocker,STORES
5925,7306142003760011,1/10/2004,Bakery,Baker,STORES
5926,1608141903760008,1/10/2004,Dairy,Dairy Person,STORES
5927,3304206703760004,1/14/2004,Dairy,Dairy Person,STORES
5928,3217062903760002,1/15/2004,Produce,Produce Clerk,STORES
5929,1101042903760010,1/15/2004,Produce,Produce Clerk,STORES
5931,9124090604760012,1/19/2004,Dairy,Dairy Person,STORES
5932,3603171304760015,1/23/2004,Produce,Produce Clerk,STORES
5933,1701075504760011,1/24/2004,Processed Foods,Shelf Stocker,STORES
5934,9108205704760007,1/25/2004,Produce,Produce Clerk,STORES
5935,1108081704760012,1/25/2004,Dairy,Dairy Person,STORES
5936,6205071904760005,1/26/2004,Produce,Produce Clerk,STORES
5937,9120076404760011,1/29/2004,Dairy,Dairy Person,STORES
5938,1375036604760002,1/30/2004,Produce,Produce Clerk,STORES
5939,3506146604760002,1/30/2004,Dairy,Dairy Person,STORES
5940,1208214205760009,2/2/2004,Produce,Produce Clerk,STORES
5941,3321014305760014,2/2/2004,Dairy,Dairy Person,STORES
5943,1471074805760014,2/5/2004,Produce,Produce Clerk,STORES
5944,5272055905760005,2/11/2004,Dairy,Dairy Person,STORES
5945,3506105905760014,2/11/2004,Dairy,Dairy Person,STORES
5946,3201252305760003,2/13/2004,Produce,Produce Clerk,STORES
5947,7405046605760004,2/14/2004,Produce,Produce Clerk,STORES
5948,7326064306760014,2/19/2004,Bakery,Baker,STORES
5949,7205084306760011,2/19/2004,Dairy,Dairy Person,STORES
5950,3273164606760018,2/20/2004,Dairy,Dairy Person,STORES
5952,3507151506760011,2/25/2004,Produce,Produce Clerk,STORES
5953,3529105806760016,2/27/2004,Dairy,Dairy Person,STORES
5954,7405182906760008,3/3/2004,Produce,Produce Clerk,STORES
5955,3577020207760010,3/5/2004,Produce,Produce Clerk,STORES
5956,6307094507760014,3/7/2004,Dairy,Dairy Person,STORES
5958,6503031007760009,3/9/2004,Produce,Produce Clerk,STORES
5960,1118045407760016,3/11/2004,Dairy,Dairy Person,STORES
5962,7407022607760009,3/18/2004,Dairy,Dairy Person,STORES
5963,1605192707760017,3/18/2004,Produce,Produce Clerk,STORES
5964,7173017007760007,3/20/2004,Dairy,Dairy Person,STORES
5966,3320074708760003,3/24/2004,Produce,Produce Clerk,STORES
5967,6303014808760003,3/25/2004,Produce,Produce Clerk,STORES
5968,6104014908760008,3/25/2004,Dairy,Dairy Person,STORES
5969,7371024808760003,3/25/2004,Dairy,Dairy Person,STORES
5970,5303025208760013,3/27/2004,Produce,Produce Clerk,STORES
5971,7302065708760007,3/29/2004,Bakery,Baker,STORES
5972,3526135808760006,3/30/2004,Processed Foods,Shelf Stocker,STORES
5973,1214102408760008,4/2/2004,Produce,Produce Clerk,STORES
5975,9114346708760007,4/4/2004,Dairy,Dairy Person,STORES
5976,6309060709760015,4/9/2004,Produce,Produce Clerk,STORES
5977,1410024809760001,4/10/2004,Dairy,Dairy Person,STORES
5979,3203205209760017,4/12/2004,Produce,Produce Clerk,STORES
5980,5204135309760017,4/13/2004,Dairy,Dairy Person,STORES
5981,1173011609760017,4/14/2004,Produce,Produce Clerk,STORES
5982,3520011909760007,4/16/2004,Dairy,Dairy Person,STORES
5983,1175032709760004,4/20/2004,Dairy,Dairy Person,STORES
5984,3308176709760010,4/20/2004,Bakery,Baker,STORES
5985,3312034310760006,4/23/2004,Dairy,Dairy Person,STORES
5986,9205244810760014,4/26/2004,Dairy,Dairy Person,STORES
5987,2105095210760014,4/28/2004,Bakery,Baker,STORES
5988,7107096510760008,5/5/2004,Produce,Produce Clerk,STORES
5989,1803122810760018,5/6/2004,Dairy,Dairy Person,STORES
5990,1271177010760013,5/7/2004,Produce,Produce Clerk,STORES
5991,3324060111760007,5/8/2004,Bakery,Baker,STORES
5992,1312104611760005,5/11/2004,Dairy,Dairy Person,STORES
5993,5302325111760007,5/14/2004,Produce,Produce Clerk,STORES
5994,6102171911760012,5/18/2004,Bakery,Baker,STORES
5995,3320056011760018,5/18/2004,Processed Foods,Shelf Stocker,STORES
5996,3374052111760005,5/19/2004,Bakery,Baker,STORES
5997,9202142311760017,5/20/2004,Dairy,Dairy Person,STORES
5998,3328042211760012,5/20/2004,Bakery,Baker,STORES
5999,6205082511760005,5/21/2004,Dairy,Dairy Person,STORES
6000,1108276911760012,5/23/2004,Bakery,Baker,STORES
6001,3518024612760013,5/27/2004,Dairy,Dairy Person,STORES
6002,9101184912760003,5/28/2004,Produce,Produce Clerk,STORES
6003,9123111012760003,5/29/2004,Processed Foods,Shelf Stocker,STORES
6004,1673075112760001,5/30/2004,Produce,Produce Clerk,STORES
6005,1505031212760008,5/30/2004,Produce,Produce Clerk,STORES
6006,3504051412760016,5/31/2004,Dairy,Dairy Person,STORES
6007,1471106212760017,6/4/2004,Dairy,Dairy Person,STORES
6008,1217056312760016,6/5/2004,Dairy,Dairy Person,STORES
6009,6111033112760002,6/9/2004,Dairy,Dairy Person,STORES
6010,3273050601770009,6/12/2004,Dairy,Dairy Person,STORES
6011,3516104501770012,6/12/2004,Dairy,Dairy Person,STORES
6012,6503194701770018,6/13/2004,Bakery,Baker,STORES
6013,9107104701770016,6/13/2004,Dairy,Dairy Person,STORES
6014,3602095201770004,6/15/2004,Produce,Produce Clerk,STORES
6015,3522185201770015,6/15/2004,Dairy,Dairy Person,STORES
6016,1673081201770017,6/15/2004,Dairy,Dairy Person,STORES
6018,5315012501770014,6/22/2004,Bakery,Baker,STORES
6019,6171032601770007,6/23/2004,Customer Service,Cashier,STORES
6020,6213013001770015,6/25/2004,Dairy,Dairy Person,STORES
6021,1307134102770005,6/26/2004,Dairy,Dairy Person,STORES
6022,1107184302770017,6/27/2004,Bakery,Baker,STORES
6023,1806184202770006,6/27/2004,Dairy,Dairy Person,STORES
6024,1504024202770017,6/27/2004,Dairy,Dairy Person,STORES
