,EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT,province,city,district,gender,birth_datetime,birthday,age,regist_code,join_year,birth_year,generation
2864,6011,3516104501770012,2004-06-12,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. MOJOKERTO,Bangsal,Female,1977-01-05,05 January 1977,46,12,2004,1977,Gen. X
2865,6012,6503194701770018,2004-06-13,Bakery,Baker,STORES,KALIMANTAN UTARA,KAB. NUNUKAN,Krayan Barat,Female,1977-01-07,07 January 1977,46,18,2004,1977,Gen. X
2866,6013,9107104701770016,2004-06-13,Dairy,Dairy Person,STORES,PAPUA,KAB. PUNCAK JAYA,Nume,Female,1977-01-07,07 January 1977,46,16,2004,1977,Gen. X
2867,6014,3602095201770004,2004-06-15,Produce,Produce Clerk,STORES,BANTEN,KAB. LEBAK,Banjarsari,Female,1977-01-12,12 January 1977,46,4,2004,1977,Gen. X
2868,6015,3522185201770015,2004-06-15,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. BOJONEGORO,Purwosari,Female,1977-01-12,12 January 1977,46,15,2004,1977,Gen. X
2869,6016,1673081201770017,2004-06-15,Dairy,Dairy Person,STORES,SUMATERA SELATAN,KOTA LUBUK LINGGAU,Lubuk Linggau Utara II,Male,1977-01-12,12 January 1977,46,17,2004,1977,Gen. X
2870,6018,5315012501770014,2004-06-22,Bakery,Baker,STORES,NUSA TENGGARA TIMUR,KAB. MANGGARAI BARAT,Macang Pacar,Male,1977-01-25,25 January 1977,46,14,2004,1977,Gen. X
2871,6019,6171032601770007,2004-06-23,Customer Service,Cashier,STORES,KALIMANTAN BARAT,KOTA PONTIANAK,Pontianak Barat,Male,1977-01-26,26 January 1977,46,7,2004,1977,Gen. X
2872,6020,6213013001770015,2004-06-25,Dairy,Dairy Person,STORES,KALIMANTAN TENGAH,KAB. BARITO TIMUR,Dusun Timur,Male,1977-01-30,30 January 1977,46,15,2004,1977,Gen. X
2873,6021,1307134102770005,2004-06-26,Dairy,Dairy Person,STORES,SUMATERA BARAT,KAB. LIMA PULUH KOTA,Akabiluru,Female,1977-02-01,01 February 1977,46,5,2004,1977,Gen. X
2874,6022,1107184302770017,2004-06-27,Bakery,Baker,STORES,ACEH,KAB. PIDIE,Simpang Tiga,Female,1977-02-03,03 February 1977,46,17,2004,1977,Gen. X
2875,6023,1806184202770006,2004-06-27,Dairy,Dairy Person,STORES,LAMPUNG,KAB. TANGGAMUS,Kota Agung Barat,Female,1977-02-02,02 February 1977,46,6,2004,1977,Gen. X
2876,6024,1504024202770017,2004-06-27,Dairy,Dairy Person,STORES,JAMBI,KAB. BATANGHARI,Muara Tembesi,Female,1977-02-02,02 February 1977,46,17,2004,1977,Gen. X
2877,6025,3404104502770010,2004-06-28,Dairy,Dairy Person,STORES,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,Kalasan,Female,1977-02-05,05 February 1977,46,10,2004,1977,Gen. X
2878,6026,1106165002770017,2004-07-01,Dairy,Dairy Person,STORES,ACEH,KAB. ACEH BESAR,Kota Cot Glie,Female,1977-02-10,10 February 1977,46,17,2004,1977,Gen. X
2879,6027,3327035902770010,2004-07-06,Dairy,Dairy Person,STORES,JAWA TENGAH,KAB. PEMALANG,Belik,Female,1977-02-19,19 February 1977,46,10,2004,1977,Gen. X
2880,6029,1671155203770009,2004-07-17,Produce,Produce Clerk,STORES,SUMATERA SELATAN,KOTA PALEMBANG,Alang-alang Lebar,Female,1977-03-12,12 March 1977,46,9,2004,1977,Gen. X
2881,6030,3371035503770012,2004-07-19,Dairy,Dairy Person,STORES,JAWA TENGAH,KOTA MAGELANG,Magelang Tengah,Female,1977-03-15,15 March 1977,46,12,2004,1977,Gen. X
2882,6031,3326101603770016,2004-07-19,Bakery,Baker,STORES,JAWA TENGAH,KAB. PEKALONGAN,Sragi,Male,1977-03-16,16 March 1977,46,16,2004,1977,Gen. X
2883,6032,7502036803770017,2004-07-26,Dairy,Dairy Person,STORES,GORONTALO,KAB. BOALEMO,Dulupi,Female,1977-03-28,28 March 1977,46,17,2004,1977,Gen. X
2884,6033,1212086803770008,2004-07-26,Produce,Produce Clerk,STORES,SUMATERA UTARA,KAB. TOBA SAMOSIR,Ajibata,Female,1977-03-28,28 March 1977,46,8,2004,1977,Gen. X
2885,6034,3213200304770003,2004-07-29,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. SUBANG,Cipeundeuy,Male,1977-04-03,03 April 1977,46,3,2004,1977,Gen. X
2886,6035,3215134404770010,2004-07-29,Bakery,Baker,STORES,JAWA BARAT,KAB. KARAWANG,Cikampek,Female,1977-04-04,04 April 1977,46,10,2004,1977,Gen. X
2887,6036,6408114304770005,2004-07-29,Processed Foods,Shelf Stocker,STORES,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,Sandaran,Female,1977-04-03,03 April 1977,46,5,2004,1977,Gen. X
2888,6037,3571014904770018,2004-08-01,Produce,Produce Clerk,STORES,JAWA TIMUR,KOTA KEDIRI,Mojoroto,Female,1977-04-09,09 April 1977,46,18,2004,1977,Gen. X
2889,6038,9113171204770002,2004-08-03,Dairy,Dairy Person,STORES,PAPUA,KAB. YAHUKIMO,Mugi,Male,1977-04-12,12 April 1977,46,2,2004,1977,Gen. X
2890,6039,9121041204770008,2004-08-03,Dairy,Dairy Person,STORES,PAPUA,KAB. MAMBERAMO TENGAH,Megambilis,Male,1977-04-12,12 April 1977,46,8,2004,1977,Gen. X
2891,6040,7304021704770002,2004-08-05,Dairy,Dairy Person,STORES,SULAWESI SELATAN,KAB. JENEPONTO,Tamalatea,Male,1977-04-17,17 April 1977,46,2,2004,1977,Gen. X
2892,6041,1601326504770012,2004-08-09,Processed Foods,Shelf Stocker,STORES,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,Kedaton Peninjauan Raya,Female,1977-04-25,25 April 1977,46,12,2004,1977,Gen. X
2893,6042,3521156804770008,2004-08-11,Bakery,Baker,STORES,JAWA TIMUR,KAB. NGAWI,Bringin,Female,1977-04-28,28 April 1977,46,8,2004,1977,Gen. X
2894,6043,3204407004770001,2004-08-12,Dairy,Dairy Person,STORES,JAWA BARAT,KAB. BANDUNG,Rancabali,Female,1977-04-30,30 April 1977,46,1,2004,1977,Gen. X
2895,6044,1507104405770007,2004-08-14,Processed Foods,Shelf Stocker,STORES,JAMBI,KAB. TANJUNG JABUNG TIMUR,Geragai,Female,1977-05-04,04 May 1977,46,7,2004,1977,Gen. X
2896,6045,3603174305770002,2004-08-14,Produce,Produce Clerk,STORES,BANTEN,KAB. TANGERANG,Curug,Female,1977-05-03,03 May 1977,46,2,2004,1977,Gen. X
2897,6047,7604120805770005,2004-08-16,Dairy,Dairy Person,STORES,SULAWESI BARAT,KAB. POLEWALI MANDAR,Balanipa,Male,1977-05-08,08 May 1977,46,5,2004,1977,Gen. X
2898,6048,1301154805770016,2004-08-16,Dairy,Dairy Person,STORES,SUMATERA BARAT,KAB. PESISIR SELATAN,Silaut,Female,1977-05-08,08 May 1977,46,16,2004,1977,Gen. X
2899,6049,3326064905770017,2004-08-17,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. PEKALONGAN,Doro,Female,1977-05-09,09 May 1977,46,17,2004,1977,Gen. X
2900,6050,6213025005770006,2004-08-17,Bakery,Baker,STORES,KALIMANTAN TENGAH,KAB. BARITO TIMUR,Banua Lima,Female,1977-05-10,10 May 1977,46,6,2004,1977,Gen. X
2901,6051,1671111205770015,2004-08-18,Dairy,Dairy Person,STORES,SUMATERA SELATAN,KOTA PALEMBANG,Bukit Kecil,Male,1977-05-12,12 May 1977,46,15,2004,1977,Gen. X
2902,6052,3322111305770012,2004-08-19,Dairy,Dairy Person,STORES,JAWA TENGAH,KAB. SEMARANG,Bawen,Male,1977-05-13,13 May 1977,46,12,2004,1977,Gen. X
2903,6053,3202391905770018,2004-08-22,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. SUKABUMI,Nyalindung,Male,1977-05-19,19 May 1977,46,18,2004,1977,Gen. X
2904,6054,7409025805770005,2004-08-22,Bakery,Baker,STORES,SULAWESI TENGGARA,KAB. KONAWE UTARA,Wiwirano,Female,1977-05-18,18 May 1977,46,5,2004,1977,Gen. X
2905,6055,3672046705770004,2004-08-26,Bakery,Baker,STORES,BANTEN,KOTA CILEGON,Ciwandan,Female,1977-05-27,27 May 1977,46,4,2004,1977,Gen. X
2906,6056,7171116805770019,2004-08-27,Produce,Produce Clerk,STORES,SULAWESI UTARA,KOTA MANADO,Paal Dua,Female,1977-05-28,28 May 1977,46,19,2004,1977,Gen. X
2907,6057,7305072905770005,2004-08-27,Processed Foods,Shelf Stocker,STORES,SULAWESI SELATAN,KAB. TAKALAR,Pattallassang,Male,1977-05-29,29 May 1977,46,5,2004,1977,Gen. X
2908,6058,6102066805770010,2004-08-27,Dairy,Dairy Person,STORES,KALIMANTAN BARAT,KAB. MEMPAWAH,Toho,Female,1977-05-28,28 May 1977,46,10,2004,1977,Gen. X
2909,6059,7103127105770006,2004-08-28,Produce,Produce Clerk,STORES,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tamako,Female,1977-05-31,31 May 1977,46,6,2004,1977,Gen. X
2910,6060,3504197005770016,2004-08-28,Bakery,Baker,STORES,JAWA TIMUR,KAB. TULUNGAGUNG,Tanggunggunung,Female,1977-05-30,30 May 1977,46,16,2004,1977,Gen. X
2911,6061,3174024306770005,2004-08-30,Produce,Produce Clerk,STORES,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,Setiabudi,Female,1977-06-03,03 June 1977,46,5,2004,1977,Gen. X
2912,6062,7373034706770012,2004-09-01,Dairy,Dairy Person,STORES,SULAWESI SELATAN,KOTA PALOPO,Wara Selatan,Female,1977-06-07,07 June 1977,46,12,2004,1977,Gen. X
2913,6063,3204304806770013,2004-09-02,Dairy,Dairy Person,STORES,JAWA BARAT,KAB. BANDUNG,Pacet,Female,1977-06-08,08 June 1977,46,13,2004,1977,Gen. X
2914,6065,3516061806770009,2004-09-07,Processed Foods,Shelf Stocker,STORES,JAWA TIMUR,KAB. MOJOKERTO,Pungging,Male,1977-06-18,18 June 1977,46,9,2004,1977,Gen. X
2915,6066,6305036006770017,2004-09-08,Produce,Produce Clerk,STORES,KALIMANTAN SELATAN,KAB. TAPIN,Tapin Tengah,Female,1977-06-20,20 June 1977,46,17,2004,1977,Gen. X
2916,6067,3218096406770014,2004-09-10,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. PANGANDARAN,Pangandaran,Female,1977-06-24,24 June 1977,46,14,2004,1977,Gen. X
2917,6068,5305016706770003,2004-09-12,Bakery,Baker,STORES,NUSA TENGGARA TIMUR,KAB. ALOR,Teluk Mutiara,Female,1977-06-27,27 June 1977,46,3,2004,1977,Gen. X
2918,6069,3521182706770008,2004-09-12,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. NGAWI,Gerih,Male,1977-06-27,27 June 1977,46,8,2004,1977,Gen. X
2919,6070,3202270307770004,2004-09-15,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. SUKABUMI,Gunungguruh,Male,1977-07-03,03 July 1977,46,4,2004,1977,Gen. X
2920,6071,6102120707770004,2004-09-17,Produce,Produce Clerk,STORES,KALIMANTAN BARAT,KAB. MEMPAWAH,Sungai Kunyit,Male,1977-07-07,07 July 1977,46,4,2004,1977,Gen. X
2921,6072,1406091507770007,2004-09-21,Dairy,Dairy Person,STORES,RIAU,KAB. ROKAN HULU,Tambusai Utara,Male,1977-07-15,15 July 1977,46,7,2004,1977,Gen. X
2922,6073,7310075507770007,2004-09-21,Processed Foods,Shelf Stocker,STORES,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Labakkang,Female,1977-07-15,15 July 1977,46,7,2004,1977,Gen. X
2923,6074,9128031807770010,2004-09-23,Produce,Produce Clerk,STORES,PAPUA,KAB. DEIYAI,Bowobado,Male,1977-07-18,18 July 1977,46,10,2004,1977,Gen. X
2924,6075,6372062707770011,2004-09-27,Dairy,Dairy Person,STORES,KALIMANTAN SELATAN,KOTA BANJARBARU,Liang Anggang,Male,1977-07-27,27 July 1977,46,11,2004,1977,Gen. X
2925,6076,3212186607770004,2004-09-27,Bakery,Baker,STORES,JAWA BARAT,KAB. INDRAMAYU,Lohbener,Female,1977-07-26,26 July 1977,46,4,2004,1977,Gen. X
2926,6077,1705023107770007,2004-09-30,Bakery,Baker,STORES,BENGKULU,KAB. SELUMA,Seluma,Male,1977-07-31,31 July 1977,46,7,2004,1977,Gen. X
2927,6078,1703204708770007,2004-10-03,Bakery,Baker,STORES,BENGKULU,KAB. BENGKULU UTARA,Air Padang,Female,1977-08-07,07 August 1977,46,7,2004,1977,Gen. X
2928,6079,1703150808770004,2004-10-04,Produce,Produce Clerk,STORES,BENGKULU,KAB. BENGKULU UTARA,Air Besi,Male,1977-08-08,08 August 1977,46,4,2004,1977,Gen. X
2929,6080,1504055208770015,2004-10-06,Produce,Produce Clerk,STORES,JAMBI,KAB. BATANGHARI,Pemayung,Female,1977-08-12,12 August 1977,46,15,2004,1977,Gen. X
2930,6081,3513111408770018,2004-10-07,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. PROBOLINGGO,Kotaanyar,Male,1977-08-14,14 August 1977,46,18,2004,1977,Gen. X
2931,6083,9112046008770006,2004-10-10,Bakery,Baker,STORES,PAPUA,KAB PEGUNUNGAN BINTANG,Iwur,Female,1977-08-20,20 August 1977,46,6,2004,1977,Gen. X
2932,6084,9106212208770006,2004-10-11,Bakery,Baker,STORES,PAPUA,KAB. BIAK NUMFOR,Bondifuar,Male,1977-08-22,22 August 1977,46,6,2004,1977,Gen. X
2933,6085,3215106208770014,2004-10-11,Bakery,Baker,STORES,JAWA BARAT,KAB. KARAWANG,Pedes,Female,1977-08-22,22 August 1977,46,14,2004,1977,Gen. X
2934,6086,8203152408770011,2004-10-12,Dairy,Dairy Person,STORES,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela Utara,Male,1977-08-24,24 August 1977,46,11,2004,1977,Gen. X
2935,6087,6107082808770005,2004-10-14,Dairy,Dairy Person,STORES,KALIMANTAN BARAT,KAB. BENGKAYANG,Monterado,Male,1977-08-28,28 August 1977,46,5,2004,1977,Gen. X
2936,6088,6203153108770008,2004-10-16,Produce,Produce Clerk,STORES,KALIMANTAN TENGAH,KAB. KAPUAS,Mandau Talawang,Male,1977-08-31,31 August 1977,46,8,2004,1977,Gen. X
2937,6089,7107094409770018,2004-10-18,Bakery,Baker,STORES,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Tombatu Timur,Female,1977-09-04,04 September 1977,46,18,2004,1977,Gen. X
2938,6090,5308180709770007,2004-10-20,Bakery,Baker,STORES,NUSA TENGGARA TIMUR,KAB. ENDE,Ende Utara,Male,1977-09-07,07 September 1977,46,7,2004,1977,Gen. X
2939,6091,3504095109770015,2004-10-22,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. TULUNGAGUNG,Gondang,Female,1977-09-11,11 September 1977,46,15,2004,1977,Gen. X
2940,6093,3471046509770013,2004-10-29,Dairy,Dairy Person,STORES,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,Danurejan,Female,1977-09-25,25 September 1977,46,13,2004,1977,Gen. X
2941,6094,3320102409770012,2004-10-29,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. JEPARA,Karimun Jawa,Male,1977-09-24,24 September 1977,46,12,2004,1977,Gen. X
2942,6095,3329163009770001,2004-11-01,Dairy,Dairy Person,STORES,JAWA TENGAH,KAB. BREBES,Ketanggungan,Male,1977-09-30,30 September 1977,46,1,2004,1977,Gen. X
2943,6096,3209114510770001,2004-11-03,Dairy,Dairy Person,STORES,JAWA BARAT,KAB. CIREBON,Pangenan,Female,1977-10-05,05 October 1977,46,1,2004,1977,Gen. X
2944,6097,7106054810770009,2004-11-05,Customer Service,Cashier,STORES,SULAWESI UTARA,KAB. MINAHASA UTARA,Dimembe,Female,1977-10-08,08 October 1977,46,9,2004,1977,Gen. X
2945,6098,7102120810770001,2004-11-05,Processed Foods,Shelf Stocker,STORES,SULAWESI UTARA,KAB. MINAHASA,Kawangkoan,Male,1977-10-08,08 October 1977,46,1,2004,1977,Gen. X
2946,6099,1206091010770007,2004-11-06,Bakery,Baker,STORES,SUMATERA UTARA,KAB. KARO,Laubaleng,Male,1977-10-10,10 October 1977,46,7,2004,1977,Gen. X
2947,6100,3502176110770007,2004-11-12,Processed Foods,Shelf Stocker,STORES,JAWA TIMUR,KAB. PONOROGO,Ponorogo,Female,1977-10-21,21 October 1977,46,7,2004,1977,Gen. X
2948,6101,1401192910770016,2004-11-16,Bakery,Baker,STORES,RIAU,KAB. KAMPAR,Kampar Kiri Tengah,Male,1977-10-29,29 October 1977,46,16,2004,1977,Gen. X
2949,6102,7313044211770011,2004-11-18,Dairy,Dairy Person,STORES,SULAWESI SELATAN,KAB. WAJO,Sajoanging,Female,1977-11-02,02 November 1977,46,11,2004,1977,Gen. X
2950,6103,1805114111770013,2004-11-18,Dairy,Dairy Person,STORES,LAMPUNG,KAB. TULANG BAWANG,Gedung Meneng,Female,1977-11-01,01 November 1977,46,13,2004,1977,Gen. X
2951,6104,7171044111770014,2004-11-18,Bakery,Baker,STORES,SULAWESI UTARA,KOTA MANADO,Wenang,Female,1977-11-01,01 November 1977,46,14,2004,1977,Gen. X
2952,6105,9123364311770018,2004-11-19,Dairy,Dairy Person,STORES,PAPUA,KAB. LANNY JAYA,Nikogwe,Female,1977-11-03,03 November 1977,46,18,2004,1977,Gen. X
2953,6106,3325050411770006,2004-11-19,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. BATANG,Bawang,Male,1977-11-04,04 November 1977,46,6,2004,1977,Gen. X
2954,6107,1502104311770017,2004-11-19,Dairy,Dairy Person,STORES,JAMBI,KAB. MERANGIN,Bangko Barat,Female,1977-11-03,03 November 1977,46,17,2004,1977,Gen. X
2955,6108,3271010811770011,2004-11-21,Dairy,Dairy Person,STORES,JAWA BARAT,KOTA BOGOR,Bogor Selatan,Male,1977-11-08,08 November 1977,46,11,2004,1977,Gen. X
2956,6109,7107094811770001,2004-11-21,Bakery,Baker,STORES,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Tombatu Timur,Female,1977-11-08,08 November 1977,46,1,2004,1977,Gen. X
2957,6110,6302190811770012,2004-11-21,Bakery,Baker,STORES,KALIMANTAN SELATAN,KAB. KOTABARU,Pamukan Barat,Male,1977-11-08,08 November 1977,46,12,2004,1977,Gen. X
2958,6112,3327120911770012,2004-11-22,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. PEMALANG,Comal,Male,1977-11-09,09 November 1977,46,12,2004,1977,Gen. X
2959,6113,3205161111770001,2004-11-23,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. GARUT,Karangtengah,Male,1977-11-11,11 November 1977,46,1,2004,1977,Gen. X
2960,6114,1113091511770009,2004-11-25,Bakery,Baker,STORES,ACEH,KAB. GAYO LUES,Blangjerango,Male,1977-11-15,15 November 1977,46,9,2004,1977,Gen. X
2961,6115,3315026011770009,2004-11-28,Dairy,Dairy Person,STORES,JAWA TENGAH,KAB. GROBOGAN,Karangrayung,Female,1977-11-20,20 November 1977,46,9,2004,1977,Gen. X
2962,6116,1404036311770002,2004-11-29,Customer Service,Cashier,STORES,RIAU,KAB. INDRAGIRI HILIR,Kuala Indragiri,Female,1977-11-23,23 November 1977,46,2,2004,1977,Gen. X
2963,6117,3309156311770003,2004-11-29,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. BOYOLALI,Klego,Female,1977-11-23,23 November 1977,46,3,2004,1977,Gen. X
2964,6118,9104166511770011,2004-11-30,Produce,Produce Clerk,STORES,PAPUA,KAB. NABIRE,Teluk Kimi,Female,1977-11-25,25 November 1977,46,11,2004,1977,Gen. X
2965,6119,3305170212770014,2004-12-04,Produce,Produce Clerk,STORES,JAWA TENGAH,KAB. KEBUMEN,Rowokele,Male,1977-12-02,02 December 1977,45,14,2004,1977,Gen. X
2966,6120,1406014212770015,2004-12-04,Bakery,Baker,STORES,RIAU,KAB. ROKAN HULU,Ujung Batu,Female,1977-12-02,02 December 1977,45,15,2004,1977,Gen. X
2967,6121,7402410112770015,2004-12-04,Dairy,Dairy Person,STORES,SULAWESI TENGGARA,KAB. KONAWE,Wonggeduku Barat,Male,1977-12-01,01 December 1977,45,15,2004,1977,Gen. X
2968,6122,3504164112770014,2004-12-04,Processed Foods,Shelf Stocker,STORES,JAWA TIMUR,KAB. TULUNGAGUNG,Campurdarat,Female,1977-12-01,01 December 1977,45,14,2004,1977,Gen. X
2969,6123,5308090112770014,2004-12-04,Dairy,Dairy Person,STORES,NUSA TENGGARA TIMUR,KAB. ENDE,Wolojita,Male,1977-12-01,01 December 1977,45,14,2004,1977,Gen. X
2970,6124,1102121012770011,2004-12-08,Bakery,Baker,STORES,ACEH,KAB. ACEH TENGGARA,Ketambe,Male,1977-12-10,10 December 1977,45,11,2004,1977,Gen. X
2971,6125,1302120912770001,2004-12-08,Bakery,Baker,STORES,SUMATERA BARAT,KAB. SOLOK,X Koto Diatas,Male,1977-12-09,09 December 1977,45,1,2004,1977,Gen. X
2972,6126,3513242012770008,2004-12-14,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. PROBOLINGGO,Lumbang,Male,1977-12-20,20 December 1977,45,8,2004,1977,Gen. X
2973,6127,3171076712770003,2004-12-17,Processed Foods,Shelf Stocker,STORES,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,Tanah Abang,Female,1977-12-27,27 December 1977,45,3,2004,1977,Gen. X
2974,6128,1607042912770017,2004-12-18,Dairy,Dairy Person,STORES,SUMATERA SELATAN,KAB. BANYUASIN,Pulau Rimau,Male,1977-12-29,29 December 1977,45,17,2004,1977,Gen. X
2975,6129,7305027012770001,2004-12-19,Dairy,Dairy Person,STORES,SULAWESI SELATAN,KAB. TAKALAR,Mangarabombang,Female,1977-12-30,30 December 1977,45,1,2004,1977,Gen. X
2976,6131,6111030901780016,2004-12-24,Bakery,Baker,STORES,KALIMANTAN BARAT,KAB. KAYONG UTARA,Teluk Batang,Male,1978-01-09,09 January 1978,45,16,2004,1978,Gen. X
2977,6132,3508030901780007,2004-12-24,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. LUMAJANG,Candipuro,Male,1978-01-09,09 January 1978,45,7,2004,1978,Gen. X
2978,6135,3212162601780016,2005-01-02,Bakery,Baker,STORES,JAWA BARAT,KAB. INDRAMAYU,Sindang,Male,1978-01-26,26 January 1978,45,16,2005,1978,Gen. X
2979,6137,3278020702780016,2005-01-08,Dairy,Dairy Person,STORES,JAWA BARAT,KOTA TASIKMALAYA,Cipedes,Male,1978-02-07,07 February 1978,45,16,2005,1978,Gen. X
2980,6138,3401074802780015,2005-01-09,Bakery,Baker,STORES,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Pengasih,Female,1978-02-08,08 February 1978,45,15,2005,1978,Gen. X
2981,6139,9211011902780005,2005-01-15,Processed Foods,Shelf Stocker,STORES,PAPUA BARAT,KAB. MANOKWARI SELATAN,Ransiki,Male,1978-02-19,19 February 1978,45,5,2005,1978,Gen. X
2982,6140,7501106302780019,2005-01-17,Dairy,Dairy Person,STORES,GORONTALO,KAB. GORONTALO,Telaga Biru,Female,1978-02-23,23 February 1978,45,19,2005,1978,Gen. X
2983,6141,8208076702780013,2005-01-19,Bakery,Baker,STORES,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Selatan,Female,1978-02-27,27 February 1978,45,13,2005,1978,Gen. X
2984,6142,1602030103780018,2005-01-20,Processed Foods,Shelf Stocker,STORES,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Pedamaran,Male,1978-03-01,01 March 1978,45,18,2005,1978,Gen. X
2985,6143,1201054803780007,2005-01-24,Bakery,Baker,STORES,SUMATERA UTARA,KAB. TAPANULI TENGAH,Manduamas,Female,1978-03-08,08 March 1978,45,7,2005,1978,Gen. X
2986,6144,9209150803780011,2005-01-24,Dairy,Dairy Person,STORES,PAPUA BARAT,KAB. TAMBRAUW,Ases,Male,1978-03-08,08 March 1978,45,11,2005,1978,Gen. X
2987,6145,3671081303780017,2005-01-26,Bakery,Baker,STORES,BANTEN,KOTA TANGERANG,Periuk,Male,1978-03-13,13 March 1978,45,17,2005,1978,Gen. X
2988,6146,3217045303780009,2005-01-26,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. BANDUNG BARAT,Cikalongwetan,Female,1978-03-13,13 March 1978,45,9,2005,1978,Gen. X
2989,6148,5107061903780010,2005-01-30,Processed Foods,Shelf Stocker,STORES,BALI,KAB. KARANGASEM,Bebandem,Male,1978-03-19,19 March 1978,45,10,2005,1978,Gen. X
2990,6149,3506106103780018,2005-01-31,Bakery,Baker,STORES,JAWA TIMUR,KAB. KEDIRI,Gurah,Female,1978-03-21,21 March 1978,45,18,2005,1978,Gen. X
2991,6150,9121036103780014,2005-01-31,Bakery,Baker,STORES,PAPUA,KAB. MAMBERAMO TENGAH,Eragayam,Female,1978-03-21,21 March 1978,45,14,2005,1978,Gen. X
2992,6151,3603206403780007,2005-02-01,Dairy,Dairy Person,STORES,BANTEN,KAB. TANGERANG,Legok,Female,1978-03-24,24 March 1978,45,7,2005,1978,Gen. X
2993,6152,1472012603780007,2005-02-02,Bakery,Baker,STORES,RIAU,KOTA DUMAI,Dumai Barat,Male,1978-03-26,26 March 1978,45,7,2005,1978,Gen. X
2994,6153,1602226903780007,2005-02-04,Bakery,Baker,STORES,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Lempuing Jaya,Female,1978-03-29,29 March 1978,45,7,2005,1978,Gen. X
2995,6154,3518172903780017,2005-02-04,Bakery,Baker,STORES,JAWA TIMUR,KAB. NGANJUK,Gondang,Male,1978-03-29,29 March 1978,45,17,2005,1978,Gen. X
2996,6156,9102480404780018,2005-02-07,Bakery,Baker,STORES,PAPUA,KAB. JAYAWIJAYA,Siepkosi,Male,1978-04-04,04 April 1978,45,18,2005,1978,Gen. X
2997,6157,3324050904780012,2005-02-10,Dairy,Dairy Person,STORES,JAWA TENGAH,KAB. KENDAL,Singorojo,Male,1978-04-09,09 April 1978,45,12,2005,1978,Gen. X
2998,6158,3217081104780015,2005-02-11,Customer Service,Cashier,STORES,JAWA BARAT,KAB. BANDUNG BARAT,Padalarang,Male,1978-04-11,11 April 1978,45,15,2005,1978,Gen. X
2999,6159,1402021304780007,2005-02-12,Dairy,Dairy Person,STORES,RIAU,KAB. INDRAGIRI HULU,Rengat Barat,Male,1978-04-13,13 April 1978,45,7,2005,1978,Gen. X
3000,6160,9209215404780012,2005-02-12,Processed Foods,Shelf Stocker,STORES,PAPUA BARAT,KAB. TAMBRAUW,Kwesefo,Female,1978-04-14,14 April 1978,45,12,2005,1978,Gen. X
3001,6161,6205021704780003,2005-02-14,Dairy,Dairy Person,STORES,KALIMANTAN TENGAH,KAB. BARITO UTARA,Gunung Timang,Male,1978-04-17,17 April 1978,45,3,2005,1978,Gen. X
3002,6162,6402181704780007,2005-02-14,Processed Foods,Shelf Stocker,STORES,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Muara Wis,Male,1978-04-17,17 April 1978,45,7,2005,1978,Gen. X
3003,6163,9123262004780008,2005-02-15,Bakery,Baker,STORES,PAPUA,KAB. LANNY JAYA,Balingga Barat,Male,1978-04-20,20 April 1978,45,8,2005,1978,Gen. X
3004,6164,8204062104780001,2005-02-16,Bakery,Baker,STORES,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi,Male,1978-04-21,21 April 1978,45,1,2005,1978,Gen. X
